Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639a4e40d8501dbe01684ec2,5aaa59e2f5c89a0001e25150,APPROVED,2022-12-14T22:29:36.435000Z,2022-12-14T22:31:55.728000Z,2022-12-14T22:50:59.122000,2022-12-14T22:31:56.142029Z,140,C177C1KX,668,English,23,Male,Black,Nigeria,Canada,Nigeria,English,No,Full-Time
639a4ee37916e7a5c42566c0,62f83cb59e7df1ff5d4c5a59,APPROVED,2022-12-14T22:32:06.250000Z,2022-12-14T22:33:42.664000Z,2022-12-14T22:50:59.229000,2022-12-14T22:33:43.497453Z,97,C177C1KX,451,English,25,Male,White,United States,United States,United States,English,No,Other
639a4f44d8501dbe01684ee5,60786d237032d5382c77be25,APPROVED,2022-12-14T22:33:44.954000Z,2022-12-14T22:38:55.786000Z,2022-12-14T22:51:04.157000,2022-12-14T22:38:56.115766Z,311,C177C1KX,467,English,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5006ed79ea9a06684f08,5d54e99b7add170018c5f9d7,APPROVED,2022-12-14T22:36:59.291000Z,2022-12-14T22:38:52.273000Z,2022-12-14T22:51:04.269000,2022-12-14T22:38:52.648083Z,113,C177C1KX,688,English,31,Female,Mixed,Saudi Arabia,Canada,Canada,English,No,Full-Time
639a500daf27fc2212a078e2,5d6de63201523a0001f51f27,APPROVED,2022-12-14T22:37:01.230000Z,2022-12-14T22:40:08.553000Z,2022-12-14T22:51:04.382000,2022-12-14T22:40:08.980458Z,188,C177C1KX,626,English,56,Female,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a50121f4431c17c1b58f2,60fddc9b1b08d7b21e4bf84c,APPROVED,2022-12-14T22:37:10.241000Z,2022-12-14T22:39:58.996000Z,2022-12-14T22:51:04.493000,2022-12-14T22:39:59.396173Z,169,C177C1KX,262,English,33,Female,White,Canada,Canada,Canada,English,No,Full-Time
639a5015feada8ea80269381,6348394e0cb39a9718544d92,APPROVED,2022-12-14T22:37:14.700000Z,2022-12-14T22:38:52.544000Z,2022-12-14T22:50:59.339000,2022-12-14T22:38:52.911291Z,98,C177C1KX,47,English,24,Male,Asian,Singapore,United Kingdom,Singapore,English,Yes,Other
639a5033c4973bc9f977a676,61624a8096e30edac3a0685a,APPROVED,2022-12-14T22:37:42.511000Z,2022-12-14T22:39:50.682000Z,2022-12-14T22:51:04.603000,2022-12-14T22:39:51.189541Z,129,C177C1KX,244,English,25,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5037937e1d06a459bc71,5bf2d027157eff00013f0d58,APPROVED,2022-12-14T22:37:45.505000Z,2022-12-14T22:42:36.490000Z,2022-12-14T22:50:59.443000,2022-12-14T22:42:36.886958Z,291,C177C1KX,401,English,32,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5047f7f765c93c02f89d,60b7ae30dc4cd72192734427,APPROVED,2022-12-14T22:37:59.595000Z,2022-12-14T22:41:10.951000Z,2022-12-14T22:50:59.550000,2022-12-14T22:41:11.343248Z,192,C177C1KX,311,"English, Polish",37,Male,White,Poland,Poland,Poland,English,No,Full-Time
639a505171a30b4d9460248e,5a2461e2cbf02200012a2322,APPROVED,2022-12-14T22:38:11.799000Z,2022-12-14T22:41:12.353000Z,2022-12-14T22:51:04.713000,2022-12-14T22:41:15.222299Z,181,C177C1KX,515,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a506c53f0112dc2ecbc7e,5f4a274f21ec8a5971fbb33f,APPROVED,2022-12-14T22:38:36.847000Z,2022-12-14T22:40:26.023000Z,2022-12-14T22:51:04.819000,2022-12-14T22:40:26.397619Z,110,C177C1KX,318,English,32,Female,White,Canada,United Kingdom,Canada,English,Yes,Part-Time
639a5076f93e94a964ab351e,60fddf7d37552b32ac488583,APPROVED,2022-12-14T22:38:46.432000Z,2022-12-14T22:41:12.638000Z,2022-12-14T22:51:04.931000,2022-12-14T22:41:12.975475Z,147,C177C1KX,240,English,30,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
639a5083714b53bd06bfc344,5f4fc59aab8e460ca4a9a8b0,APPROVED,2022-12-14T22:39:04.359000Z,2022-12-14T22:41:43.338000Z,2022-12-14T22:50:59.658000,2022-12-14T22:41:43.771790Z,159,C177C1KX,571,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a50a02cfa8a8e17afe6c6,5f8d35cc8c96854e037df333,APPROVED,2022-12-14T22:39:32.588000Z,2022-12-14T22:44:23.596000Z,2022-12-14T22:51:05.040000,2022-12-14T22:44:25.119912Z,292,C177C1KX,291,English,25,Female,Mixed,Mexico,Mexico,Mexico,English,No,Part-Time
639a50b1479612cb0781cb93,60cea4440cad5e1e131e1ecb,APPROVED,2022-12-14T22:39:45.488000Z,2022-12-14T22:46:57.462000Z,2022-12-14T22:50:59.768000,2022-12-14T22:46:58.366118Z,432,C177C1KX,319,English,57,Male,White,New Zealand,New Zealand,New Zealand,English,No,DATA_EXPIRED
639a50baf93e94a964ab3524,5914ba72318da600011362c6,APPROVED,2022-12-14T22:40:00.895000Z,2022-12-14T22:43:01.272000Z,2022-12-14T22:51:05.155000,2022-12-14T22:43:02.004634Z,181,C177C1KX,732,English,54,Female,White,United Kingdom,Ireland,United Kingdom,English,Yes,Full-Time
639a51348bd97b1a76abb673,62b441e90b96bd6799bf1c77,APPROVED,2022-12-14T22:41:59.098000Z,2022-12-14T22:43:47.313000Z,2022-12-14T22:50:59.877000,2022-12-14T22:43:47.712374Z,109,C177C1KX,289,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a53547fdb4f78e512e7ae,5e94b43203807b339eef4947,APPROVED,2022-12-14T22:51:04.355000Z,2022-12-14T22:53:00.911000Z,2022-12-14T22:59:44.984000,2022-12-14T22:53:01.297992Z,117,C177C1KX,1242,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a535c5d4f5c2d5126937b,62fe3116dcb6c0761f05f757,APPROVED,2022-12-14T22:51:14.734000Z,2022-12-14T22:53:30.056000Z,2022-12-14T22:59:45.092000,2022-12-14T22:53:32.024449Z,136,C177C1KX,43,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
639a535fe4e1ad1d353c065f,614e65edaccea7bee04b8ad8,APPROVED,2022-12-14T22:51:20.400000Z,2022-12-14T22:55:34.505000Z,2022-12-14T22:59:45.192000,2022-12-14T22:55:34.858271Z,255,NOCODE,555,English,56,Male,White,Australia,Australia,Australia,English,No,Full-Time
639a5368c4973bc9f977a6b5,63936b29b93084aeeb927bd9,APPROVED,2022-12-14T22:51:20.464000Z,2022-12-14T22:53:57.658000Z,2022-12-14T22:59:45.294000,2022-12-14T22:53:58.394643Z,158,C177C1KX,5,English,31,Male,White,Australia,Australia,Australia,English,No,Full-Time
639a536f73b734e905317ed2,5e92178e8ee4fe54b65b7c39,APPROVED,2022-12-14T22:51:52.767000Z,2022-12-14T22:55:46.119000Z,2022-12-14T22:59:45.395000,2022-12-14T22:55:46.522660Z,234,C177C1KX,1426,English,28,Male,Mixed,Canada,Spain,United States,English,No,Full-Time
639a5370c3d5be8367afe66a,5c56550e54f9d30001db7f50,APPROVED,2022-12-14T22:51:30.992000Z,2022-12-14T22:54:21.762000Z,2022-12-14T22:59:45.492000,2022-12-14T22:54:22.096002Z,171,C177C1KX,1066,English,36,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Other
639a53725339c30a93455d5b,5d8c9ddd00980b0019e20c43,APPROVED,2022-12-14T22:51:30.440000Z,2022-12-14T22:53:05.624000Z,2022-12-14T22:59:45.589000,2022-12-14T22:53:05.956069Z,96,C177C1KX,198,English,29,Male,Mixed,Australia,Australia,Portugal,English,No,Full-Time
639a537a7654a6954f81cbd9,5e00927797234bc6b5389173,APPROVED,2022-12-14T22:51:39.944000Z,2022-12-14T22:53:36.577000Z,2022-12-14T22:59:45.686000,2022-12-14T22:53:37.092755Z,117,C177C1KX,433,English,26,Male,White,Canada,Canada,Canada,English,No,Full-Time
639a537aba37fd5b02af492d,61587f16e25d1946774ea99a,APPROVED,2022-12-14T22:51:38.028000Z,2022-12-14T22:56:53.532000Z,2022-12-14T22:59:45.785000,2022-12-14T22:56:53.919827Z,316,C177C1KX,458,English,47,Male,White,United Kingdom,Ireland,United Kingdom,English,No,Full-Time
639a538a49f7b56940e0a120,62694fbeede8c79c1b047e80,APPROVED,2022-12-14T22:51:54.325000Z,2022-12-14T22:53:12.339000Z,2022-12-14T22:59:45.884000,2022-12-14T22:53:12.698677Z,79,C177C1KX,233,English,31,Male,Other,Poland,United Kingdom,Poland,English,DATA_EXPIRED,DATA_EXPIRED
639a5463aee31b48c9a078c5,6040ba427ef1082f7a904328,APPROVED,2022-12-14T22:55:35.126000Z,2022-12-14T22:58:34.440000Z,2022-12-14T22:59:45.984000,2022-12-14T22:58:34.871077Z,180,C177C1KX,404,"English, Afrikaans",22,Male,Mixed,South Africa,South Africa,South Africa,English,No,Part-Time
639a546e49f7b56940e0a134,5bb6faf4f6d0bd00019e12f4,APPROVED,2022-12-14T22:55:51.570000Z,2022-12-14T22:59:12.403000Z,2022-12-14T22:59:46.083000,2022-12-14T22:59:12.893064Z,201,C177C1KX,680,English,49,Male,White,Canada,Australia,Australia,English,No,Unemployed (and job seeking)
639a546e714b53bd06bfc3a6,5f917a9328ca6c079fbf2a58,APPROVED,2022-12-14T22:55:44.616000Z,2022-12-14T22:59:38.605000Z,2022-12-15T00:23:33.135000,2022-12-14T22:59:39.605854Z,234,C177C1KX,875,English,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5473ed1cbf58fe190ca9,61459be797c9650ece9bcc0a,APPROVED,2022-12-14T22:55:54.646000Z,2022-12-14T23:03:15.262000Z,2022-12-15T00:23:33.240000,2022-12-14T23:03:15.705590Z,441,C177C1KX,301,English,62,Male,White,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a54c591914e54616d9424,6145e674f74f637530a08a39,APPROVED,2022-12-14T22:57:12.426000Z,2022-12-14T22:58:42.362000Z,2022-12-14T22:59:39.919000,2022-12-14T22:58:42.717513Z,90,C177C1KX,120,English,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a54dda88c587b06e1daba,610dc470b3d25c408446798e,APPROVED,2022-12-14T22:57:40.098000Z,2022-12-14T23:00:32.308000Z,2022-12-15T00:23:43.199000,2022-12-14T23:00:32.687124Z,173,C177C1KX,4,English,19,Female,White,Canada,Canada,Canada,English,Yes,DATA_EXPIRED
639a5513a2e54ac08a9cee4f,5fbc69b5610c1913f3041a2c,APPROVED,2022-12-14T22:58:31.990000Z,2022-12-14T22:59:53.390000Z,2022-12-15T00:23:43.310000,2022-12-14T22:59:53.842613Z,82,C177C1KX,379,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a55474551a1c5c903c9d3,5f9ac707dc3cd12104ea955c,APPROVED,2022-12-14T22:59:19.641000Z,2022-12-14T23:02:39.655000Z,2022-12-15T00:23:33.348000,2022-12-14T23:02:41.883384Z,201,C177C1KX,654,"Polish, English",25,Male,White,United States,Poland,United States,English,Yes,Unemployed (and job seeking)
639a5566479612cb0781cbe3,5e6a11b646df0b0008647b87,APPROVED,2022-12-14T22:59:50.534000Z,2022-12-14T23:01:49.473000Z,2022-12-15T00:23:43.419000,2022-12-14T23:01:49.819405Z,119,C177C1KX,679,English,28,Female,White,South Africa,New Zealand,United Kingdom,English,Yes,Full-Time
639a55c4fb7fa439dfd91d16,5dcc21c0a913958c073a4041,APPROVED,2022-12-14T23:01:28.444000Z,2022-12-14T23:03:39.770000Z,2022-12-15T00:23:43.524000,2022-12-14T23:03:40.128838Z,132,C177C1KX,794,English,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a55e1e38a4217993c065b,61009d4aa8a79be8a89a68a0,APPROVED,2022-12-14T23:01:55.582000Z,2022-12-14T23:04:50.537000Z,2022-12-15T00:23:43.634000,2022-12-14T23:04:50.886645Z,175,C177C1KX,125,English,20,Female,White,United States,United States,United States,English,Yes,Part-Time
639a55e8ed53c361d7317eec,6346b94a5fbbc84d41ec14fb,APPROVED,2022-12-14T23:02:06.082000Z,2022-12-14T23:03:43.628000Z,2022-12-15T00:23:43.744000,2022-12-14T23:03:43.976470Z,98,C177C1KX,35,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639a56077a706f9dffd02e2e,60fc54b735f3211d0d10a371,APPROVED,2022-12-14T23:02:38.746000Z,2022-12-14T23:05:46.007000Z,2022-12-15T00:23:43.866000,2022-12-14T23:05:46.376158Z,188,C177C1KX,585,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a5626c3cd45e3cf77a6f2,60fd743e9935bcfda7ed870a,APPROVED,2022-12-14T23:03:12.519000Z,2022-12-14T23:07:11.196000Z,2022-12-15T00:23:43.988000,2022-12-14T23:07:11.644252Z,239,C177C1KX,300,English,25,Female,White,Canada,Canada,Netherlands,English,No,Part-Time
639a563ddf46d4c81de938b5,61088dd12254a40e38ed6015,APPROVED,2022-12-14T23:03:29.414000Z,2022-12-14T23:05:42.239000Z,2022-12-15T00:23:44.099000,2022-12-14T23:05:43.062273Z,133,C177C1KX,1016,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
639a5669c54e6ec8a8e1daa7,5a6ccf4c9d65ec00017e940a,APPROVED,2022-12-14T23:04:18.397000Z,2022-12-14T23:07:14.757000Z,2022-12-15T00:23:44.205000,2022-12-14T23:07:15.152376Z,177,C177C1KX,1318,English,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a568a6d338234cf5912cc,5996ec910ed7ae0001991755,APPROVED,2022-12-14T23:04:55.488000Z,2022-12-14T23:09:16.674000Z,2022-12-15T00:23:44.318000,2022-12-14T23:09:17.109528Z,262,C177C1KX,218,English,29,Female,White,Ireland,Ireland,Ireland,English,DATA_EXPIRED,Unemployed (and job seeking)
639a56ca2a0159be28abb671,5fdf4cb87e067a712391f180,APPROVED,2022-12-14T23:06:01.162000Z,2022-12-14T23:13:50.194000Z,2022-12-15T00:23:44.429000,2022-12-14T23:13:50.631478Z,470,C177C1KX,218,English,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
639a56f0668c8bc847af4914,5d83b4c19358b400013494e8,APPROVED,2022-12-14T23:06:29.793000Z,2022-12-14T23:10:20.323000Z,2022-12-15T00:23:44.539000,2022-12-14T23:10:20.740507Z,231,C177C1KX,861,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a57001a0ac3cbfa9b036b,5a766fb01904200001556d05,APPROVED,2022-12-14T23:06:55.780000Z,2022-12-14T23:13:41.966000Z,2022-12-15T00:23:44.650000,2022-12-14T23:13:42.412544Z,407,C177C1KX,523,English,41,Female,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking)
639a58209a3d4ee7aa03c9fa,5f50f760e54a5429ae196f12,APPROVED,2022-12-14T23:11:37.448000Z,2022-12-14T23:13:19.310000Z,2022-12-15T00:23:33.456000,2022-12-14T23:13:19.721670Z,102,C177C1KX,52,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a582dc4ba7b184e12e79d,5b169c461e6ad10001232d66,APPROVED,2022-12-14T23:11:44.213000Z,2022-12-14T23:14:07.851000Z,2022-12-15T00:23:44.757000,2022-12-14T23:14:08.245992Z,144,C177C1KX,120,English,39,Female,White,United States,United States,United States,English,No,Full-Time
639a582e783468689a60247f,5b031e450a56660001284e2c,APPROVED,2022-12-14T23:11:47.977000Z,2022-12-14T23:17:14.524000Z,2022-12-15T00:23:33.558000,2022-12-14T23:17:20.410351Z,327,C177C1KX,978,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5833b4c77c2c10af496a,5f978c9948915015fb3bd00a,APPROVED,2022-12-14T23:11:49.070000Z,2022-12-14T23:13:50.843000Z,2022-12-15T00:23:44.866000,2022-12-14T23:13:51.270654Z,122,C177C1KX,792,English,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a5837525dec8878455cf1,5ede792f5c27ee0e428edd0e,APPROVED,2022-12-14T23:14:06.003000Z,2022-12-14T23:15:32.932000Z,2022-12-15T00:23:33.665000,2022-12-14T23:15:33.325551Z,87,C177C1KX,604,English,33,Male,White,Canada,Canada,Canada,English,No,Full-Time
639a5837eddba665a9bd7f2f,5e10faccfeea897bcd4c4e85,APPROVED,2022-12-14T23:11:51.221000Z,2022-12-14T23:17:07.221000Z,2022-12-15T00:23:44.972000,2022-12-14T23:17:07.775544Z,316,C177C1KX,631,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a58389b921dc9a0ae72be,62d6dcf502178276f7fba480,APPROVED,2022-12-14T23:13:05.283000Z,2022-12-14T23:15:53.875000Z,2022-12-15T00:23:33.771000,2022-12-14T23:15:56.298002Z,169,C177C1KX,90,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5838f53f3dd76010ee25,5c64561ab84cf50001b59f09,APPROVED,2022-12-14T23:11:52.779000Z,2022-12-14T23:23:32.052000Z,2022-12-15T00:23:33.876000,2022-12-14T23:23:32.417144Z,700,C177C1KX,2166,English,44,Male,White,United States,United Kingdom,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a583e1131224a27190c8e,62b43755f6be0c82be3cb760,APPROVED,2022-12-14T23:11:58.006000Z,2022-12-14T23:13:53.368000Z,2022-12-15T00:23:33.979000,2022-12-14T23:13:53.810084Z,116,C177C1KX,323,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
639a5844504787b930ae72a1,5c9a994ad55db20014aba191,APPROVED,2022-12-14T23:12:07.399000Z,2022-12-14T23:17:05.882000Z,2022-12-15T00:23:34.088000,2022-12-14T23:17:08.903640Z,299,C177C1KX,1074,English,50,Male,White,Canada,Canada,Canada,English,No,Full-Time
639a5844eddba665a9bd7f30,5ae0c7d4e0feeb0001caff2b,APPROVED,2022-12-14T23:12:04.156000Z,2022-12-14T23:15:40.968000Z,2022-12-15T00:23:34.201000,2022-12-14T23:15:41.314960Z,217,C177C1KX,1417,English,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
639a584666babf1f4fe0a11f,5a919a0735237b0001123322,APPROVED,2022-12-14T23:12:28.191000Z,2022-12-14T23:19:46.894000Z,2022-12-15T00:23:45.081000,2022-12-14T23:19:47.281563Z,439,C177C1KX,1144,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a5847e172a463fae1da69,5d0fe42123f6320016c63dd8,APPROVED,2022-12-14T23:12:11.747000Z,2022-12-14T23:15:58.622000Z,2022-12-15T00:23:34.312000,2022-12-14T23:15:59.424246Z,227,C177C1KX,625,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a5848c730755c84afd97b,60b8b31eb3143c92b950deba,APPROVED,2022-12-14T23:12:18.372000Z,2022-12-14T23:15:40.342000Z,2022-12-15T00:23:34.416000,2022-12-14T23:15:40.748896Z,202,C177C1KX,571,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a58495bb00cb626317ec0,5f07386c25b9522f898bac8f,APPROVED,2022-12-14T23:12:12.725000Z,2022-12-14T23:17:04.639000Z,2022-12-15T00:23:34.520000,2022-12-14T23:17:05.736707Z,292,C177C1KX,419,English,27,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a58495fe34eed536b87c0,62fb93ed161d9d75987ec48e,APPROVED,2022-12-14T23:12:12.607000Z,2022-12-14T23:16:11.010000Z,2022-12-15T00:23:34.952000,2022-12-14T23:16:11.477235Z,239,C177C1KX,184,English,24,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
639a584ca079ddc4e177a6c6,5f85b65255ed2005223c457d,APPROVED,2022-12-14T23:12:14.447000Z,2022-12-14T23:15:42.902000Z,2022-12-15T00:23:35.071000,2022-12-14T23:15:43.295935Z,209,C177C1KX,1020,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
639a584d6435316befa078f5,5d756404ad0dbc00010f914d,APPROVED,2022-12-14T23:12:16.181000Z,2022-12-14T23:14:45.412000Z,2022-12-15T00:23:35.180000,2022-12-14T23:14:45.789679Z,150,C177C1KX,622,English,42,Male,Asian,Philippines,Canada,Canada,English,No,Full-Time
639a5862be55064136daad21,562f795b733ea00005163b86,APPROVED,2022-12-14T23:12:34.579000Z,2022-12-14T23:18:26.984000Z,2022-12-15T00:23:45.190000,2022-12-14T23:18:27.345297Z,353,C177C1KX,638,English,40,Female,White,Portugal,Portugal,Portugal,English,No,Full-Time
639a586f153817956526937f,5c6f2f65d7ac5a0001a8fcf0,APPROVED,2022-12-14T23:12:47.534000Z,2022-12-14T23:15:44.639000Z,2022-12-15T00:23:45.300000,2022-12-14T23:15:45.007200Z,178,C177C1KX,769,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
639a586f8f0168e4422566ca,5f909f9727209e18c576ad26,APPROVED,2022-12-14T23:12:54.243000Z,2022-12-14T23:14:38.587000Z,2022-12-15T00:23:45.407000,2022-12-14T23:14:38.940266Z,105,C177C1KX,176,English,25,Female,White,South Africa,Ireland,Ireland,English,Yes,Full-Time
639a587c9139ae1e65bd7f43,60ba46327fecef005d8eeb87,APPROVED,2022-12-14T23:13:32.654000Z,2022-12-14T23:19:17.490000Z,2022-12-15T00:23:45.510000,2022-12-14T23:19:17.924776Z,345,C177C1KX,118,"English, Polish",24,Female,Black,Zimbabwe,Poland,Zimbabwe,English,Yes,Unemployed (and job seeking)
639a587ce6566bfa09591327,606e53bc73d7fe06c4b390f4,APPROVED,2022-12-14T23:13:05.168000Z,2022-12-14T23:14:34.834000Z,2022-12-15T00:23:45.622000,2022-12-14T23:14:35.334492Z,90,C177C1KX,147,English,31,Female,White,Australia,Australia,Australia,English,No,Part-Time
639a587e831f88a2a981cb8d,5eff87905d91970576344750,APPROVED,2022-12-14T23:13:07.289000Z,2022-12-14T23:16:17.262000Z,2022-12-15T00:23:45.737000,2022-12-14T23:16:17.680122Z,190,C177C1KX,351,English,20,Female,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Unemployed (and job seeking)
639a5881a0f3f90a35ecbc8e,60fdb05e9fae758192d21a0e,APPROVED,2022-12-14T23:13:08.349000Z,2022-12-14T23:20:28.683000Z,2022-12-15T00:23:45.848000,2022-12-14T23:20:29.034024Z,441,C177C1KX,410,English,22,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
639a5883004d59f09dbfc35f,5c5b60df7e554c0001258e71,APPROVED,2022-12-14T23:13:32.128000Z,2022-12-14T23:19:53.260000Z,2022-12-15T00:23:45.957000,2022-12-14T23:19:53.697393Z,382,C177C1KX,699,English,61,Female,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED
639a58853469330b991b5902,60a9e0e4d2741b11c3ed7b8f,APPROVED,2022-12-14T23:13:11.413000Z,2022-12-14T23:15:27.155000Z,2022-12-15T00:23:46.071000,2022-12-14T23:15:27.577912Z,136,C177C1KX,299,English,24,Female,White,Canada,Canada,Canada,English,No,Part-Time
639a589926d999d31a7140b6,5c2c0cd5da51990001e3d529,APPROVED,2022-12-14T23:13:32.579000Z,2022-12-14T23:17:41.267000Z,2022-12-15T00:23:46.186000,2022-12-14T23:17:41.691740Z,249,C177C1KX,203,English,23,Female,White,Canada,Canada,Canada,English,Yes,Part-Time
639a5905e46ae56e0d6d945b,611964b09e99fefa89cb34fd,APPROVED,2022-12-14T23:15:17.076000Z,2022-12-14T23:17:43.039000Z,2022-12-15T00:23:35.288000,2022-12-14T23:17:43.531285Z,146,C177C1KX,80,English,38,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking)
639a5909a0f3f90a35ecbc9d,62fd10071567a35ebfe5c584,APPROVED,2022-12-14T23:15:21.224000Z,2022-12-14T23:31:11.535000Z,2022-12-15T00:23:35.398000,2022-12-14T23:31:11.952240Z,951,C177C1KX,178,English,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
639a59bdd7936b983202f869,5bb9230a8869b10001012321,APPROVED,2022-12-14T23:18:25.869000Z,2022-12-14T23:21:11.176000Z,2022-12-15T00:23:46.291000,2022-12-14T23:21:11.538005Z,166,C177C1KX,8,English,28,Female,Mixed,United States,Italy,United States,English,No,Part-Time
639a59c9d5f6bc231d9b03d1,605f2177e837737f7377844d,APPROVED,2022-12-14T23:18:41.869000Z,2022-12-14T23:23:17.322000Z,2022-12-15T00:23:46.407000,2022-12-14T23:23:17.702858Z,276,C177C1KX,273,English,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
639a59c9e5ef2d0317abb6a1,62d69b27a6715ac61e79c93c,APPROVED,2022-12-14T23:18:35.355000Z,2022-12-14T23:22:07.565000Z,2022-12-15T00:23:35.502000,2022-12-14T23:22:08.017042Z,213,C177C1KX,111,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59cac41b9428d1a078cb,5caa534a19731a00190bb935,APPROVED,2022-12-14T23:18:34.530000Z,2022-12-14T23:24:57.415000Z,2022-12-15T00:23:35.606000,2022-12-14T23:24:57.809114Z,383,C177C1KX,1224,English,55,Male,White,Canada,Canada,Canada,English,No,Full-Time
639a59cb4b3e8a6acc2566a3,60524486651a45e6b1f78c6b,APPROVED,2022-12-14T23:18:39.600000Z,2022-12-14T23:20:43.996000Z,2022-12-15T00:23:35.709000,2022-12-14T23:20:44.394836Z,125,C177C1KX,53,English,24,Male,White,Australia,Australia,Australia,English,Yes,Full-Time
639a59cd5bb00cb626317ee2,5c7ceda01d2afc0001f4ad1d,APPROVED,2022-12-14T23:18:37.630000Z,2022-12-14T23:24:13.523000Z,2022-12-15T00:23:35.814000,2022-12-14T23:24:13.911396Z,336,C177C1KX,782,English,42,Male,White,Ireland,Ireland,Ireland,English,No,Part-Time
639a59d0816f5a2a2eabb6db,58a465bc9b4be40001fdd51a,APPROVED,2022-12-14T23:18:40.752000Z,2022-12-14T23:21:26.514000Z,2022-12-15T00:23:35.915000,2022-12-14T23:21:26.891348Z,166,C177C1KX,346,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
639a59d0d5f6bc231d9b03d4,5e4761e624b17f2239a6473a,APPROVED,2022-12-14T23:18:44.085000Z,2022-12-14T23:23:12.564000Z,2022-12-15T00:23:36.023000,2022-12-14T23:23:13.016099Z,269,C177C1KX,546,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
