session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61b7b2afad90837112ed92a9,5be7f39733f40a00010310e2,APPROVED,2021-12-13 20:53:03.048000,2021-12-13 20:55:35.694000,152.646,27,81,1,99,2021-12-13 21:12:14.931000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61b7b2b3bf2ee83c20d54a0f,60619908bd113f7ba632ea4f,APPROVED,2021-12-13 20:53:07.737000,2021-12-13 20:55:39.667000,151.93,20,58,1,99,2021-12-13 21:12:14.852000,94C0A878,Poland,Poland,DATA EXPIRED,English,Poland,Male,DATA EXPIRED
61b7b2cf7300441f8146e6e3,60ba0dedccff8482dad29857,APPROVED,2021-12-13 20:55:03.671000,2021-12-13 20:59:59.502000,295.831,24,61,0,100,2021-12-13 21:12:14.762000,94C0A878,DATA EXPIRED,United Kingdom,DATA EXPIRED,English,DATA EXPIRED,Female,DATA EXPIRED
61b7b2f1f9bb80df12ba6dff,5dbe90f8965e863667a79ca8,APPROVED,2021-12-13 20:54:11.937000,2021-12-13 20:57:08.700000,176.763,30,165,1,100,2021-12-13 20:58:55.016000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b30736dc13cad0697333,60304fde9070c1ec23a04af7,APPROVED,2021-12-13 20:54:35.012000,2021-12-13 20:57:05.310000,150.298,26,494,1,100,2021-12-13 20:58:54.949000,94C0A878,United States,United States,Other,English,United States,Male,Yes
61b7b32b3293d33ee5dc7b20,5a7771c8b093f80001a756e7,RETURNED,2021-12-13 20:55:11.159000,,6238.640129,28,55,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b330e050a87ea46c3e1e,5b0d0beed282ff00015b9972,APPROVED,2021-12-13 20:55:12.673000,2021-12-13 20:57:47.341000,154.668,38,266,0,100,2021-12-13 21:12:14.680000,94C0A878,DATA EXPIRED,Canada,DATA EXPIRED,English,Canada,Male,DATA EXPIRED
61b7b3354ffaaa190c720848,5f4969c55c200816843a15a8,APPROVED,2021-12-13 20:55:19.851000,2021-12-13 21:03:00.334000,460.483,20,70,1,100,2021-12-13 21:12:14.590000,94C0A878,Ireland,Ireland,Unemployed (and job seeking),English,Ireland,Female,Yes
61b7b33c3293d33ee5dc7b22,5988952ec01c89000185c9a9,TIMED-OUT,2021-12-13 20:55:29.005000,,6220.847778,27,197,5,97,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61b7b33f563b6bff7ad82376,60cb792a3da4ef7dd226ec0f,TIMED-OUT,2021-12-13 20:56:46.593000,,6143.277781,23,72,0,100,,,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
61b7b34177a822a6d2409d39,5c0522c69cfe460001799999,APPROVED,2021-12-13 20:55:50.371000,2021-12-13 21:04:18.112000,507.741,28,269,2,100,2021-12-13 21:12:14.402000,94C0A878,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61b7b3444d3febe39ae8e157,5f159571c08bc166665601e4,RETURNED,2021-12-13 20:55:34.167000,,6215.735205,45,370,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61b7b347a96a9b26aa9f6eb2,60fd5ac7b32b85199260f069,APPROVED,2021-12-13 20:55:37.723000,2021-12-13 21:00:39.701000,301.978,20,9,0,100,2021-12-13 21:12:14.487000,94C0A878,Canada,Canada,Full-Time,English,Canada,Female,Yes
61b7b35f22c6f5f2862ae442,5f1f899fbfbf3a1a7a81803f,APPROVED,2021-12-13 20:56:02.523000,2021-12-13 21:04:25.778000,503.255,19,688,0,100,2021-12-13 21:12:14.318000,94C0A878,United States,United States,Part-Time,English,United States,Female,Yes
61b7b36d3dee357c42583d55,6110d2e3247a4ddc7c440cc5,APPROVED,2021-12-13 20:59:54.947000,2021-12-13 21:04:02.989000,248.042,19,125,1,100,2021-12-13 21:12:10.855000,94C0A878,United States,United States,Part-Time,English,United States,Female,Yes
61b7b37247338253fa470123,6100b28a6b2ffe6196bf5a1d,APPROVED,2021-12-13 20:56:20.642000,2021-12-13 21:01:20.880000,300.238,22,164,3,99,2021-12-13 21:12:14.212000,94C0A878,United States,United States,Unemployed (and job seeking),English,United States,Female,Yes
61b7b3828dcb84a33a430b6f,60a633760a932c3b1150e376,APPROVED,2021-12-13 20:56:37.998000,2021-12-13 20:59:11.785000,153.787,35,92,4,96,2021-12-13 21:12:14.108000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61b7b38828545c034ea6ea0a,6150ea24533ea8f02c003739,APPROVED,2021-12-13 20:56:40.308000,2021-12-13 21:10:49.764000,849.456,24,76,1,100,2021-12-13 21:12:14.008000,94C0A878,Nigeria,Canada,Unemployed (and job seeking),English,Nigeria,Female,No
61b7b38962b171229814b16b,61016aee5c4aa0a0e9470079,APPROVED,2021-12-13 20:57:08.897000,2021-12-13 21:00:57.513000,228.616,26,4,0,100,2021-12-13 21:12:13.372000,94C0A878,Canada,Canada,Full-Time,English,Canada,Female,No
61b7b38ccb59b2c0fe4018e0,5f070ac2186c1705faf4a767,APPROVED,2021-12-13 20:56:46.285000,2021-12-13 21:00:52.191000,245.906,23,11,0,100,2021-12-13 21:12:13.782000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61b7b38dc56ac6845311b488,61035836646fb6ee2152f950,APPROVED,2021-12-13 20:56:47.701000,2021-12-13 20:59:31.782000,164.081,27,279,1,100,2021-12-13 21:12:13.686000,94C0A878,United States,United States,Full-Time,English,United States,Male,No
61b7b38e3eca375c22d1e87e,5e4daf90ec361d0b2c62fe1f,APPROVED,2021-12-13 20:56:46.205000,2021-12-13 21:05:33.221000,527.016,46,476,2,100,2021-12-13 21:12:13.904000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b391e76d8cde016f92d4,5bba3eecccb6f40001851cb3,APPROVED,2021-12-13 20:56:51.722000,2021-12-13 21:07:35.546000,643.824,35,287,3,99,2021-12-13 21:12:13.609000,94C0A878,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61b7b399660aab59e5eb7f29,5effca0389eb590c6eed8d4d,APPROVED,2021-12-13 20:56:58.883000,2021-12-13 21:00:42.317000,223.434,19,784,0,100,2021-12-13 21:12:13.469000,94C0A878,United States,United States,DATA EXPIRED,English,United States,Male,No
61b7b39c1eca6026ca52bd5e,5a9c75aaf05361000172078e,APPROVED,2021-12-13 20:58:22.782000,2021-12-13 21:05:32.034000,429.252,40,240,0,100,2021-12-13 21:12:12.082000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61b7b3a7a8d693074ebe3271,5f0446dd71b11967ef18582b,APPROVED,2021-12-13 20:57:11.470000,2021-12-13 21:01:55.745000,284.275,58,253,1,100,2021-12-13 21:12:13.296000,94C0A878,New Zealand,New Zealand,DATA EXPIRED,English,New Zealand,Male,DATA EXPIRED
61b7b3ae14f72f683814a60f,57daa4ae13345400011701e1,APPROVED,2021-12-13 20:57:21.451000,2021-12-13 20:59:04.068000,102.617,34,998,15,98,2021-12-13 21:12:13.127000,94C0A878,Germany,United Kingdom,Full-Time,English,Germany,Female,Yes
61b7b3b062f449e3d5987ad0,559b8c79fdf99b5ae13fd3d1,APPROVED,2021-12-13 20:57:26.075000,2021-12-13 20:59:48.230000,142.155,53,285,4,99,2021-12-13 21:12:13.057000,94C0A878,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
