session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61a4f6b2d959ea2419febade,6102ca13248734074c6fb8c9,RETURNED,2021-11-29 16:00:10.915000,,2280.13354,21,50,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f6cafced52f371eb674a,59307217e7866d000161868d,APPROVED,2021-11-29 15:50:34.183000,2021-11-29 15:56:33.556000,359.373,54,264,2,100,2021-11-29 16:00:56.977000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f6cd529142d4f518e3fb,611c38d3b886cf2d7b5c78aa,APPROVED,2021-11-29 15:50:39.720000,2021-11-29 15:52:34.435000,114.715,34,90,1,100,2021-11-29 16:00:56.882000,6BF0ED4F,United States,United States,Part-Time,English,United States,Female,Yes
61a4f703f9f9f2880b2f579b,57ca2f6c6736cf0001b32017,APPROVED,2021-11-29 15:51:34.738000,2021-11-29 15:54:17.170000,162.432,46,66,0,100,2021-11-29 16:00:56.809000,6BF0ED4F,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED
61a4f70f1003189b11d31ef7,60b0cac3c6533bac7605471f,RETURNED,2021-11-29 15:51:57.240000,,2773.92986,28,48,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f713dd9e410b6c845bcd,613a5e4e74f66e21b094654b,APPROVED,2021-11-29 15:51:50.528000,2021-11-29 15:54:44.556000,174.028,27,101,0,100,2021-11-29 16:00:56.728000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a4f75991719caa511c2357,5ea92b1506b31a000c9f5248,APPROVED,2021-11-29 15:52:59.309000,2021-11-29 15:56:10.295000,190.986,24,223,0,100,2021-11-29 16:09:03.813000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
61a4f78feb126f8a870ffdc5,6054954c92cb084f6ef88412,APPROVED,2021-11-29 15:53:52.759000,2021-11-29 15:55:59.448000,126.689,20,64,2,98,2021-11-29 16:00:56.650000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
61a4f795662ea15931d991f3,5d1f56509b5c2a00014bb17d,APPROVED,2021-11-29 15:53:59.462000,2021-11-29 15:55:55.599000,116.137,31,69,1,100,2021-11-29 16:00:56.566000,6BF0ED4F,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
61a4f796143e3812d74b0835,5df3c01761b48a295ffba48f,APPROVED,2021-11-29 15:54:00.647000,2021-11-29 15:57:54.220000,233.573,54,323,0,100,2021-11-29 16:20:51.121000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
61a4f816ba1835b17bdd1c75,5f51f05354863a44677a2eef,APPROVED,2021-11-29 15:56:09.554000,2021-11-29 15:58:41.167000,151.613,30,248,1,100,2021-11-29 16:00:56.485000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
61a4f845506f4d2312c0b75b,5f312d93ad7a2d5c8534c532,APPROVED,2021-11-29 15:57:01.723000,2021-11-29 16:01:26.507000,264.784,57,83,1,100,2021-11-29 16:03:14.347000,6BFOED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a4f84a52f731dc51843e70,5a4e95373646f90001741ad8,APPROVED,2021-11-29 15:57:00.594000,2021-11-29 15:59:38.766000,158.172,33,178,1,100,2021-11-29 16:00:56.380000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61a4f85b95b2bce956d658f3,6010042fdf8af32456feb724,APPROVED,2021-11-29 15:57:15.185000,2021-11-29 16:00:23.330000,188.145,32,67,2,98,2021-11-29 16:09:03.685000,6BF0ED4F,Zimbabwe,Czech Republic,Full-Time,English,Zimbabwe,Male,Yes
61a4f87a9f470c7404258bd9,6148665b05a7ad918aeb439d,APPROVED,2021-11-29 15:57:48.642000,2021-11-29 15:59:46.805000,118.163,27,32,1,99,2021-11-29 16:00:56.296000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,Yes
61a4f87fec6ea84509d3327c,61328d86962e07ac2cfa1b95,APPROVED,2021-11-29 16:03:33.578000,2021-11-29 16:08:06.180000,272.602,32,80,0,100,2021-11-29 16:08:59.052000,6BF0ED4F,Ireland,Ireland,Full-Time,English,Ireland,Female,No
61a4f896a4178a68a8c19fd0,5f48b9a1f50c0e36a4c51dff,ACTIVE,2021-11-29 15:58:21.702000,,2389.761923,50,302,2,100,,,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f8aa016c67821373b8be,5f28431d82be890d2f58a32d,RETURNED,2021-11-29 15:58:37.058000,,2374.423152,26,309,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f8aa7bb2c7c12d9d9b17,5ee68f115b2240401d54114b,APPROVED,2021-11-29 16:05:48.311000,2021-11-29 16:21:00.355000,912.044,33,311,0,100,2021-11-29 16:21:30.277000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f8b5c630f755c9153fd4,60184e74b5e73a0a4be5fae4,APPROVED,2021-11-29 15:58:47.537000,2021-11-29 16:00:18.286000,90.749,45,250,1,100,2021-11-29 16:00:56.129000,6BF0ED4F,United States,United States,Full-Time,English,United States,Male,No
61a4f8b671b18bc22024c111,60673fb91f05d48492eab727,RETURNED,2021-11-29 15:58:50.038000,,2361.503444,42,99,3,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f8c7783a5f83d6016adf,61292e6f2959a51f36768169,APPROVED,2021-11-29 15:59:05.593000,2021-11-29 16:00:31.143000,85.55,37,40,0,100,2021-11-29 16:00:56.208000,6BF0ED4F,United States,United States,Full-Time,English,United States,Female,No
61a4f8e63902fcd8fac11e0f,603e398b791c600929143195,RETURNED,2021-11-29 16:04:02.515000,,2049.074843,19,92,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61a4f8e9ac049e6c824e942b,5ffddf62a9ce783d6ae3a7dc,APPROVED,2021-11-29 15:59:37.262000,2021-11-29 16:01:46.413000,129.151,65,222,3,98,2021-11-29 16:09:03.545000,6BF0ED4F,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,No
61a4f8ee9298f3eac8e62f54,604f745600575d90c196a265,APPROVED,2021-11-29 15:59:55.692000,2021-11-29 16:05:40.088000,344.396,19,153,1,100,2021-11-29 16:09:01.707000,6BF0ED4F,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
61a4f9018f25586c36c3d9d4,616dc6ff27f44b3680655f3d,APPROVED,2021-11-29 16:00:01.462000,2021-11-29 16:02:43.512000,162.05,27,52,0,100,2021-11-29 16:09:01.585000,6BF0ED4F,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
61a4f907dafbf32dfd0c00e5,5f75fa8d298a610126ce1f60,APPROVED,2021-11-29 16:00:07.283000,2021-11-29 16:04:41.239000,273.956,23,45,0,100,2021-11-29 16:09:03.412000,6BF0ED4F,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
61a4f908bf6d41073f2b9e6f,5d893e68f58b17000184839f,APPROVED,2021-11-29 16:00:10.123000,2021-11-29 16:02:03.852000,113.729,27,515,2,100,2021-11-29 16:09:01.471000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f90adb720f74751ff54f,5d4ca200112f830018026945,APPROVED,2021-11-29 16:00:13.682000,2021-11-29 16:03:35.397000,201.715,36,282,3,99,2021-11-29 16:09:01.359000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f916a4ae45d4b6ffca72,610814d52974ad90f90174f7,APPROVED,2021-11-29 16:00:26.577000,2021-11-29 16:04:34.159000,247.582,35,100,0,100,2021-11-29 16:09:01.257000,6BF0ED4F,Canada,Canada,Full-Time,English,Canada,Female,Yes
61a4f930efe840c829b7a772,5b79e92cdb11320001c3d5da,APPROVED,2021-11-29 16:00:51.929000,2021-11-29 16:07:54.941000,423.012,38,541,4,100,2021-11-29 16:09:01.134000,6BF0ED4F,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61a4f9491cf39864e6cb14cb,614dba0c37c693d1a1b66e47,APPROVED,2021-11-29 16:01:22.304000,2021-11-29 16:03:32.785000,130.481,24,62,1,100,2021-11-29 16:09:01.019000,6BF0ED4F,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,Yes
61a4f94ffd8316abf7884b85,5b956b0fdd5484000158b92b,APPROVED,2021-11-29 16:01:25.706000,2021-11-29 16:04:59.972000,214.266,53,420,6,98,2021-11-29 16:09:00.906000,6BF0ED4F,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED
